0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,Z-Curve_X,Z-Curve_Y,Z-Curve_Z,gcContent,AT/GC,GC skew,AT skew,label
0.010726916,0.006488103,0.005953547,0.008920105,0.006151059,0.006278542,0.00133831,0.006270574,0.006026151,0.004907138,0.003071993,0.00467721,0.005722331,0.005841083,0.006162039,0.009351015,0.006825147,0.005504475,0.0064685,0.007043659,0.007310631,0.006581532,0.002282908,0.009640908,0.001189609,0.002130714,0.001288802,0.001747719,0.004037219,0.008413883,0.009802423,0.009453831,0.006461777,0.003568828,0.00319738,0.004825693,0.004981489,0.004870203,0.001482122,0.007218839,0.003761624,0.003479764,0.002375246,0.003023554,0.003340864,0.003343462,0.00411718,0.004856232,0.008078585,0.004123117,0.003043899,0.006434185,0.007644947,0.007712726,0.001215804,0.008928618,0.006978695,0.007598778,0.005918446,0.006373805,0.008578913,0.007615586,0.007132591,0.012939096,-287,25,571,43.77045603,-0.0777667,-0.050834303,1.284646062,1
0.009727382,0.008846803,0.005483152,0.008060314,0.010554081,0.005069562,0.001232569,0.007120024,0.006686771,0.007121512,0.006004986,0.004376035,0.005425211,0.004746683,0.004786289,0.006952955,0.007605147,0.006178528,0.011640933,0.00632891,0.007287495,0.002586248,0.002102533,0.006619019,0.000684761,0.001541858,0.00213655,0.001539646,0.005221351,0.007426216,0.007138359,0.008706876,0.009227744,0.002602091,0.003926337,0.003829031,0.00698456,0.005466586,0.001424367,0.006158585,0.006004986,0.005222678,0.003305669,0.003673382,0.002735022,0.002519421,0.003436389,0.006289505,0.004960193,0.006170688,0.003555529,0.003792521,0.007594692,0.005004624,0.00125971,0.008545637,0.005880298,0.005458745,0.006754282,0.005311138,0.005214717,0.007578207,0.008665541,0.012721954,45,27,231,45.35958216,0.007971656,0.026470588,1.204605846,1
0.003609823,0.003291269,0.004537517,0.002103683,0.004739427,0.005778308,0.001393997,0.006442019,0.00544502,0.006389154,0.006171078,0.003827865,0.003287005,0.005905184,0.004059857,0.003619031,0.00355457,0.005643929,0.007783151,0.007515689,0.007390859,0.008912005,0.002734584,0.014241473,0.001974829,0.001902319,0.002416371,0.001305969,0.005502558,0.010544168,0.014365655,0.009300136,0.003630014,0.00487899,0.006171078,0.003247885,0.005692156,0.007609277,0.002114325,0.010447749,0.005779263,0.00755116,0.006515075,0.004120975,0.002667906,0.004630252,0.005528138,0.003082401,0.002892565,0.004026262,0.003363881,0.004155184,0.006978854,0.010270293,0.001424693,0.00916337,0.004871828,0.009023056,0.00884502,0.006876126,0.003082879,0.006291269,0.006164802,0.007239598,-206,-148,-264,54.49897751,-0.018136335,-0.13258427,0.834896811,1
0.010048255,0.00465656,0.005787744,0.006584819,0.007376321,0.004879257,0.00149083,0.005755258,0.006639927,0.005854233,0.005426967,0.005409939,0.003909736,0.005041102,0.006353955,0.007719868,0.005604356,0.007529198,0.009090424,0.006889506,0.008160137,0.006523327,0.001860788,0.008186879,0.000909042,0.001823572,0.001670289,0.001746632,0.003780826,0.006858119,0.008547347,0.007834205,0.005929775,0.003417999,0.005794897,0.004211765,0.005890595,0.005954521,0.001575745,0.005537194,0.005457628,0.004222996,0.00333001,0.003901228,0.003158824,0.004162186,0.006260841,0.00556635,0.005473631,0.003654799,0.002614199,0.005622078,0.008149781,0.006815256,0.001226358,0.007962635,0.006390264,0.006577741,0.006481072,0.008423743,0.006461194,0.007705776,0.006790947,0.013126241,-155,-251,661,46.47240901,0.011024345,-0.040478564,1.151814424,1
0.000732964,0.00245928,0.00405385,0.00064072,0.00245928,0.006548476,0.002736122,0.004905125,0.004514515,0.008397064,0.0064441,0.002261053,0.000106787,0.002289058,0.002637895,0.001741828,0.002566205,0.006221053,0.008208366,0.002943075,0.007639889,0.017705817,0.00965651,0.014124792,0.004245706,0.008208033,0.007032465,0.003374931,0.002834072,0.008786288,0.016296094,0.004776454,0.003869584,0.006038338,0.007796565,0.002449474,0.006981828,0.01516072,0.00686892,0.009835512,0.006841884,0.011775291,0.008439557,0.004244986,0.000942105,0.004435623,0.006694017,0.001733186,0.000747507,0.001417036,0.001318947,0.00076205,0.003052078,0.008897507,0.003664211,0.004776454,0.004710526,0.009546233,0.009469584,0.004332964,0.000435457,0.004665374,0.002984931,0.001886011,-94,-82,-1252,67.33111849,-0.002467105,-0.074576271,0.485197368,1
0.001215434,0.002016881,0.004411495,0.000619775,0.003878617,0.008868167,0.004517605,0.002688706,0.005079904,0.006981752,0.007849518,0.003690796,0.000154944,0.004744775,0.002597227,0.001579582,0.003413183,0.007759646,0.010541077,0.004586616,0.010926849,0.015995981,0.00714574,0.011618971,0.002874839,0.005744614,0.006169775,0.003917524,0.003479502,0.00806873,0.011472749,0.004674035,0.003475723,0.006981752,0.007849518,0.002733923,0.007529341,0.011209003,0.004627331,0.007835048,0.00761865,0.00984791,0.007386174,0.005093288,0.000820177,0.004337259,0.008409847,0.003492765,0.000309887,0.002846865,0.000683481,0.001105707,0.004428457,0.009036977,0.00265832,0.006124598,0.005467846,0.007695137,0.008528296,0.004889871,0.000631833,0.004835209,0.004191318,0.004346262,-30,-36,-688,63.81526104,0.00188798,-0.036625971,0.567023285,1
0.006549113,0.003613525,0.005808998,0.004686111,0.006094453,0.006110661,0.002902976,0.004563434,0.008179069,0.007519184,0.006099539,0.004039192,0.003177938,0.004233548,0.005892469,0.003733967,0.004853989,0.00715663,0.010041442,0.005113246,0.008753109,0.008088305,0.003165991,0.00936852,0.002712617,0.003214699,0.002392287,0.002772349,0.002474151,0.005890387,0.012548526,0.006275255,0.006227246,0.005996311,0.007463909,0.004894551,0.007661953,0.007452257,0.00292849,0.007830669,0.005858768,0.006764398,0.005033981,0.004405882,0.001710717,0.004620581,0.007741176,0.003739723,0.002962484,0.002474151,0.002328476,0.002471007,0.005003283,0.007124563,0.001994146,0.006107168,0.008078385,0.007636118,0.008523529,0.007139472,0.00302012,0.005098645,0.00539103,0.00632339,297,-183,-589,54.11370303,0.061951471,0.017351598,0.847960764,1
0.003538912,0.004122001,0.00476811,0.002481276,0.006775892,0.006916325,0.00458385,0.003741589,0.006471006,0.008320685,0.005923815,0.003184084,0.000733104,0.00495041,0.003980105,0.002702019,0.004912522,0.009048859,0.010811908,0.005007972,0.009798128,0.012878584,0.006221358,0.009749707,0.003836483,0.005252458,0.005441077,0.004379257,0.00178445,0.008927443,0.011355515,0.004986103,0.005546577,0.006228057,0.007142188,0.003432841,0.00737402,0.009892978,0.004361498,0.007892847,0.006554008,0.00850708,0.004952019,0.004095451,0.001492539,0.00544861,0.006207841,0.002644119,0.000789497,0.002417642,0.000995026,0.001494734,0.006331919,0.008457578,0.003920963,0.006159304,0.005621899,0.006670728,0.007802911,0.004423815,0.001609713,0.005338063,0.003305149,0.00527282,-26,194,-1374,60.04679731,-0.026790063,0.030746706,0.665367755,1
0.00208403,0.003082129,0.004489468,0.001245913,0.002788593,0.005393156,0.00271962,0.004787833,0.004363004,0.006799049,0.007261901,0.003426863,0.00073289,0.003067205,0.003103574,0.001942586,0.003375665,0.004793916,0.008223612,0.002842776,0.008688973,0.0201,0.008615589,0.013052567,0.002978631,0.007555209,0.006453992,0.002514791,0.002767966,0.012899905,0.01177981,0.006403802,0.004110076,0.005180228,0.007698707,0.00323289,0.004208935,0.013188479,0.004321369,0.009066483,0.008353916,0.009484563,0.009515703,0.003697757,0.001681103,0.004764867,0.005210475,0.002445095,0.00139249,0.002244297,0.001357814,0.001494297,0.004189354,0.011144297,0.004169259,0.007318631,0.00439673,0.005956084,0.007843726,0.004691939,0.001344867,0.006022624,0.003304183,0.004568441,-266,-68,-1484,64.10110224,-0.029350726,-0.088406564,0.560035577,1
0.005256,0.003823238,0.006588648,0.003598,0.005146667,0.006078857,0.00188141,0.005546476,0.007855695,0.007785143,0.007056914,0.004923352,0.002863714,0.004722,0.005700724,0.003443429,0.005808381,0.006078857,0.010185562,0.005846286,0.011482286,0.012864,0.0021912,0.012083238,0.001946286,0.0017928,0.002136686,0.001326095,0.003672667,0.008871238,0.010873981,0.007790857,0.00639859,0.004735962,0.008479238,0.004599448,0.005903733,0.0078352,0.0015744,0.006564171,0.007877486,0.004666971,0.004099086,0.003368,0.001619524,0.005039162,0.0045468,0.00423741,0.001835714,0.003597714,0.002137771,0.002844571,0.006146095,0.011089048,0.001657619,0.007638095,0.006607657,0.006962,0.006736,0.005958857,0.002320571,0.007408952,0.0055616,0.007399714,-100,92,-372,53.541508,-0.034139403,-0.001639344,0.867709815,1
0.005869565,0.003895963,0.010070963,0.000598602,0.004195652,0.006423913,0.001851087,0.004888199,0.008005124,0.008462112,0.010257143,0.002376475,0.001496506,0.00122205,0.003168634,0.001525621,0.00539441,0.00489441,0.008197671,0.002749612,0.007647516,0.008114907,0.006495652,0.010598602,0.003173292,0.006225,0.007334161,0.00270264,0.002138587,0.009039984,0.011891615,0.003736025,0.008263354,0.006611025,0.009365217,0.001584317,0.006875466,0.011638043,0.008021739,0.007567391,0.009588199,0.012834783,0.007884783,0.004347283,0.002376475,0.00270264,0.005720109,0.002698758,0.001496506,0.00122205,0.001584317,0.002746118,0.002749612,0.005922748,0.002972904,0.004358696,0.005017003,0.005675543,0.00892337,0.004318012,0.000915373,0.003113354,0.003778261,0.003109472,168,-30,-316,62.24806202,0.123287671,0.141683778,0.606475716,1
0.019662309,0.008911822,0.014247677,0.009114743,0.009448679,0.004383866,0.001136912,0.006020167,0.016653129,0.007484673,0.005592211,0.005676217,0.004396523,0.005582337,0.007095271,0.005903199,0.009770793,0.003507093,0.011179638,0.005363421,0.005699026,0.002124618,0.001066648,0.00424395,0.00142114,0.001066648,0.001313825,0.000387316,0.005363421,0.004690682,0.00726217,0.005354103,0.016375577,0.00454765,0.006790542,0.005203199,0.007200445,0.003102976,0.000985369,0.006874854,0.006391099,0.002791878,0.001345202,0.002213324,0.002932712,0.002808039,0.003688873,0.002997385,0.005790542,0.003502643,0.002932712,0.003498192,0.008099861,0.003238804,0.001065118,0.005577191,0.008608929,0.006487538,0.004508623,0.004351043,0.003060918,0.00468484,0.00609146,0.006015855,741,373,549,42.36864053,0.120734908,0.268692716,1.36023622,1
0.005444002,0.004388857,0.0053574,0.003433485,0.006436991,0.005898427,0.002904491,0.004921546,0.005924654,0.00987527,0.005769035,0.004124768,0.001241899,0.00536896,0.004318116,0.002606595,0.006583286,0.006943718,0.010456168,0.005965511,0.007765018,0.011960205,0.005879363,0.009662782,0.003614478,0.004426038,0.005985674,0.002902482,0.002311635,0.009206273,0.010488516,0.00524332,0.004538033,0.005744438,0.008218154,0.002835778,0.008455297,0.009182376,0.004531211,0.007190241,0.007075232,0.007496077,0.00522365,0.003127383,0.002062384,0.005409172,0.005807997,0.002964184,0.002191586,0.00268448,0.00122454,0.001489483,0.007606026,0.007760659,0.003891965,0.006003222,0.004898162,0.006926379,0.005975535,0.006521205,0.001861853,0.00509134,0.003754633,0.005388573,55,143,-861,58.15495359,-0.014332248,0.044816659,0.719543974,1
0.008921329,0.004386364,0.00636708,0.005661189,0.007186888,0.006027098,0.001071818,0.005744274,0.007035769,0.005746136,0.006602587,0.004370166,0.003706731,0.004677972,0.004786372,0.006801923,0.006073427,0.007335839,0.008604318,0.006019449,0.009126748,0.008187587,0.001706434,0.010107692,0.001071818,0.001340769,0.001135385,0.001217133,0.00371486,0.007124519,0.009919633,0.008973427,0.005494878,0.004317045,0.005749021,0.004013418,0.005478182,0.006703846,0.000980559,0.006024808,0.005322238,0.005315664,0.004713409,0.004559607,0.003240463,0.00380354,0.005564266,0.004800769,0.005020935,0.003542876,0.003210734,0.00436285,0.006707386,0.007510577,0.001034563,0.008377535,0.006183636,0.005994379,0.007419021,0.007413846,0.005496503,0.007641434,0.00711,0.013093269,-254,-270,402,48.24331411,0.001449275,-0.04424181,1.072826087,1
0.001138799,0.001412094,0.003936518,0.000912524,0.00440241,0.005341511,0.004104498,0.003048418,0.004079664,0.00732946,0.007045578,0.003512976,0.000331827,0.003810523,0.002707919,0.000930278,0.002907252,0.00763073,0.009968065,0.00347181,0.008563374,0.015657844,0.008626856,0.011836776,0.003957908,0.005401162,0.007241833,0.003520702,0.001778244,0.008553583,0.014682074,0.004659781,0.002791349,0.005643684,0.007230988,0.002488358,0.007182871,0.013052808,0.005653712,0.010037745,0.006489348,0.011752098,0.008221304,0.005707553,0.001610114,0.005018872,0.010146761,0.002019626,0.000746611,0.002032279,0.00073187,0.000930278,0.004233914,0.01002238,0.002022531,0.005436411,0.003732537,0.010337379,0.009639423,0.006806886,0.000676566,0.00388315,0.002917237,0.001982247,-53,-219,-1489,66.0141966,0.02704464,-0.086075949,0.514825676,1
0.002033252,0.003775061,0.004879218,0.001696577,0.004152567,0.007706601,0.002165183,0.004810513,0.002439609,0.009993154,0.008145526,0.002660929,0.001696577,0.003848411,0.004656626,0.001345232,0.004718826,0.008477262,0.009660049,0.005195355,0.011367237,0.015726161,0.008523227,0.010209291,0.003664156,0.004943472,0.006351491,0.002723521,0.002309046,0.006871638,0.013106944,0.005686553,0.004066015,0.003830709,0.007162445,0.003326161,0.007994523,0.014319022,0.004763619,0.007659902,0.007162445,0.010826406,0.007330856,0.00475555,0.001829389,0.004085281,0.006196626,0.001699756,0.001696577,0.002501467,0.001496773,0.001537408,0.004810513,0.007264303,0.002553301,0.006078729,0.00515555,0.007830122,0.008214132,0.003909438,0.001345232,0.005686553,0.00152978,0.003133496,-5,37,-547,63.36101612,-0.01619121,0.021333333,0.578257517,1
0.004400735,0.003133885,0.005553523,0.001830653,0.004198223,0.005613051,0.002139185,0.003978401,0.005757322,0.009130668,0.008623039,0.002969623,0.000944853,0.001928922,0.003542708,0.002829504,0.004079963,0.006518382,0.011165502,0.003074219,0.010984681,0.018474265,0.00437886,0.011870328,0.002504412,0.003417647,0.004115074,0.001813021,0.001748085,0.010209712,0.012371201,0.005651348,0.004993076,0.004226195,0.008447059,0.002969623,0.006730607,0.011053952,0.003708088,0.008638511,0.007083211,0.009496324,0.009482353,0.004559544,0.001354565,0.003519393,0.005507567,0.003461091,0.001535386,0.001748085,0.001354565,0.001444853,0.003616728,0.009656173,0.001706373,0.006019914,0.005522457,0.006985463,0.008351639,0.004632537,0.002046875,0.005098499,0.004632537,0.009141314,-12,-128,-1414,60.82695253,0.014602216,-0.027365129,0.644008056,1
0.005323944,0.00543662,0.00650626,0.005127934,0.004530516,0.008632238,0.000799531,0.005234351,0.008067762,0.007195775,0.007415962,0.004257903,0.003318075,0.004926448,0.007717449,0.006150235,0.006342723,0.004932707,0.010393897,0.006465962,0.01171518,0.007234742,0.00190939,0.008796557,0.001066041,0.00109108,0.00115493,0.001089515,0.003386933,0.004398279,0.012257042,0.008158059,0.007026761,0.005063693,0.006741784,0.007983568,0.006929264,0.005182629,0.000692958,0.006809468,0.007191236,0.005312676,0.00605446,0.002997731,0.002661189,0.004630438,0.003689515,0.004623787,0.003619718,0.00307903,0.003459546,0.002152582,0.005850156,0.008168232,0.001089515,0.008158059,0.010378638,0.005175196,0.00691784,0.007343662,0.003075117,0.008785603,0.006799687,0.004387324,48,-16,-12,50.46875,0.049535604,0.025236593,0.981424149,1
0.010723404,0.004843426,0.006713693,0.002734043,0.004632842,0.006018549,0.002787234,0.005796236,0.0078024,0.010405674,0.007677469,0.003710857,0.000420622,0.003649482,0.003896399,0.002572831,0.005896345,0.006018549,0.011892199,0.004078833,0.009242771,0.010746318,0.003803601,0.01204719,0.002415603,0.0019018,0.004026187,0.001899073,0.002361429,0.008323513,0.00968527,0.008313148,0.006713693,0.006131915,0.009087616,0.002226514,0.008361702,0.010269722,0.002415712,0.006077032,0.008147518,0.008374468,0.004880851,0.003376268,0.002040971,0.003228423,0.005627114,0.002844517,0.001682488,0.001717403,0.001669885,0.001715221,0.006225586,0.007885434,0.001519258,0.005250409,0.00593737,0.005317403,0.008199509,0.005120131,0.001929624,0.005469176,0.005878669,0.0076473,95,47,-221,56.02179837,0.023346304,0.087980173,0.785019455,1
0.01634434,0.006372642,0.00915173,0.006970519,0.006372642,0.007124214,0.001071069,0.006187107,0.007059906,0.006158648,0.005193082,0.004812736,0.004545991,0.008043239,0.005347484,0.006488208,0.011227987,0.007124214,0.006694182,0.007115173,0.009292453,0.00979717,0.003288679,0.005681604,0.003480975,0.003562736,0.002784906,0.001915645,0.002165487,0.004419025,0.006567925,0.007566038,0.00784434,0.003480975,0.004515723,0.005882233,0.008568553,0.004658962,0.004177358,0.003831289,0.004289937,0.005569811,0.001710849,0.002780189,0.003208491,0.003831289,0.004170283,0.003552516,0.003939858,0.003402909,0.002941116,0.004325472,0.007733884,0.006312893,0.003010299,0.005359277,0.00695173,0.00547327,0.004633648,0.005465409,0.004634434,0.00598978,0.006558491,0.009760613,54,106,74,47.09576138,-0.043333333,0.118694362,1.123333333,1
0.00986087,0.00469913,0.005061304,0.005363478,0.006713043,0.006166957,0.002221304,0.005474783,0.006362783,0.007256261,0.006618087,0.004288217,0.00251413,0.004277174,0.006210522,0.00410087,0.005706087,0.007708696,0.010810348,0.00564587,0.009250435,0.008913913,0.004850087,0.010299348,0.002665565,0.003334435,0.003465391,0.001513478,0.002566304,0.006808043,0.011502435,0.005753478,0.006218174,0.00533113,0.007242435,0.003401,0.00873713,0.01015487,0.002438609,0.006507957,0.006742957,0.008470957,0.005151391,0.003843913,0.001774435,0.003481,0.00602213,0.002720348,0.003184565,0.002395217,0.001182957,0.003075652,0.005474783,0.007331739,0.001664826,0.005056087,0.006506261,0.007718739,0.00896913,0.004685043,0.002904783,0.004707391,0.004685043,0.005049783,114,62,-234,55.08253692,0.020504732,0.085106383,0.815457413,1
0.005073826,0.003885906,0.008705638,0.003880872,0.005440268,0.004759732,0.002514497,0.005810067,0.006473423,0.007086309,0.00578255,0.005021611,0.004139597,0.002112752,0.003880336,0.004220134,0.005958389,0.00581745,0.007772081,0.00264094,0.006610738,0.011871141,0.007486711,0.006467114,0.002971678,0.006316913,0.005943624,0.003270738,0.002905034,0.008083893,0.007709597,0.008073826,0.006919866,0.004800403,0.005975302,0.003652081,0.005943356,0.009358389,0.003962416,0.007943221,0.006553557,0.006339866,0.00600443,0.003757919,0.00228255,0.005139732,0.006922483,0.003499329,0.003880872,0.003433221,0.00182604,0.004220134,0.004489597,0.006197651,0.004906107,0.00645906,0.005478121,0.007008725,0.004944631,0.006298792,0.003956376,0.006728188,0.00489906,0.00833255,18,-26,-160,55.36193029,0.026634383,-0.006006006,0.8062954,1
0.001530364,0.002885083,0.006007723,0.001080505,0.004447836,0.008834631,0.004242915,0.004044067,0.006007723,0.009758704,0.007244846,0.003177515,0.000840392,0.00441171,0.003813018,0.001223918,0.005890377,0.009080037,0.010395142,0.004534257,0.011779508,0.017276861,0.008576581,0.010878387,0.004985425,0.00705668,0.006067642,0.002059763,0.002328402,0.007377297,0.011166085,0.004121146,0.003832513,0.006788664,0.008765369,0.003813018,0.008910121,0.012484896,0.004780567,0.007480193,0.008049829,0.00900953,0.007831579,0.003579352,0.001271006,0.003902709,0.005414917,0.001732046,0.00060028,0.00245095,0.00074142,0.000856742,0.005024447,0.00937792,0.002818623,0.00312208,0.004236686,0.007154967,0.007342261,0.003680598,0.000122392,0.004495796,0.002381563,0.00149673,79,199,-947,64.73700591,-0.028846154,0.122683142,0.544711538,1
0.007267262,0.004703493,0.005313675,0.005428107,0.005330626,0.007894936,0.001752342,0.005327647,0.007565232,0.005625941,0.006299269,0.004144192,0.00438424,0.0036228,0.005986055,0.005427295,0.005330626,0.006187923,0.008577254,0.005966965,0.010988898,0.012844842,0.003209423,0.011850393,0.001198971,0.001510317,0.003357271,0.00160241,0.003409694,0.009132413,0.007352234,0.008686705,0.006214297,0.004611427,0.007310263,0.004604657,0.005533712,0.006702031,0.001358895,0.004524452,0.006610344,0.004716166,0.00576182,0.004069781,0.002210236,0.004147414,0.004628378,0.004235581,0.003653534,0.00436867,0.002302329,0.003618197,0.004794882,0.010980639,0.001696669,0.007275115,0.007459545,0.005655565,0.005745573,0.005459193,0.003937449,0.007492283,0.006588681,0.010736393,-99,45,-101,51.36671177,-0.037934668,-0.015025042,0.946786091,1
0.004005298,0.002045033,0.004845828,0.00255298,0.005623841,0.005218543,0.000902252,0.004690728,0.005726887,0.009924768,0.008368742,0.002252318,0.002042384,0.004690728,0.00630649,0.00104106,0.004090066,0.008349669,0.011729272,0.004690728,0.013568212,0.013311258,0.004155497,0.01382649,0.000451126,0.002308609,0.00351894,0.000922119,0.004690728,0.008508609,0.014753907,0.004780132,0.004845828,0.002706755,0.006466755,0.005405563,0.006315762,0.015236821,0.00117298,0.009682252,0.00722755,0.011338808,0.010248477,0.004293642,0.002252318,0.002766358,0.006245298,0.000920795,0.000510596,0.003127152,0.003603709,0.001561589,0.004169536,0.009572185,0.001383179,0.005311258,0.005856026,0.006454834,0.011319603,0.005064371,0,0.004249007,0.002301987,0.001060927,23,1,-177,61.69088507,0.023554604,0.04137931,0.620985011,1
0.002081689,0.003188619,0.002442221,0.002122992,0.007262965,0.007051859,0.001250482,0.004153511,0.004121248,0.010629096,0.008699036,0.003121615,0.001061496,0.002889399,0.003745939,0.001623222,0.003897201,0.008498394,0.016256264,0.004153511,0.012476365,0.016788435,0.003199633,0.014740707,0.001406792,0.002559706,0.0027095,0.00143777,0.003069986,0.007001836,0.017892244,0.003496558,0.00259486,0.005314548,0.00698559,0.002185131,0.008440753,0.015038274,0.00243855,0.009904635,0.006853786,0.010702524,0.009210372,0.004192611,0.000780404,0.003195044,0.007303258,0.001914273,0.001238412,0.002167049,0.001248646,0.001082148,0.005778798,0.006633318,0.001278017,0.003864617,0.004682423,0.010383892,0.01027866,0.004945204,0.001082148,0.004048646,0.001914273,0.004411198,-5,23,-575,63.18202659,-0.010159652,0.01120797,0.582728592,1
0.004600105,0.003889296,0.007137713,0.00267358,0.006970427,0.006032191,0.002852447,0.004943209,0.007268281,0.009092175,0.007178121,0.004361398,0.001664682,0.003913373,0.004761934,0.00308558,0.006111751,0.007063334,0.011053232,0.005406634,0.010156765,0.009994766,0.0044704,0.009614564,0.002273044,0.004242319,0.004944465,0.002414198,0.002780555,0.008721408,0.010977768,0.004617639,0.005744988,0.006551714,0.008117666,0.003560325,0.007086548,0.009123266,0.004249149,0.007789204,0.007629102,0.007378069,0.005284036,0.003779194,0.00186917,0.00455509,0.005861607,0.003047527,0.002118686,0.002780555,0.00142413,0.0019542,0.005973044,0.008458715,0.002414198,0.005194844,0.006853625,0.006923737,0.006671434,0.005094373,0.001902774,0.004565166,0.004139178,0.006026891,306,142,-1132,57.40450026,0.018687329,0.068796069,0.742023701,1
0.023423077,0.006480464,0.013604518,0.008001832,0.007187424,0.004089133,0.001143651,0.005164988,0.014518254,0.005406349,0.004821734,0.006021306,0.00529533,0.006486264,0.008409066,0.008277473,0.00836569,0.003968864,0.006446032,0.006966728,0.005532357,0.002945055,0.000851282,0.003186508,0.001247619,0.000319231,0.001171429,0.000743803,0.003843712,0.003799298,0.006375458,0.006487485,0.014315201,0.003326984,0.006487424,0.007682357,0.004470635,0.001596154,0.000810989,0.004356563,0.006487424,0.002162637,0.002435714,0.003328419,0.003529731,0.00403779,0.003328419,0.004350305,0.00529533,0.003483364,0.003944994,0.005878205,0.008888584,0.003799298,0.000743803,0.008078755,0.009551038,0.003081471,0.006027137,0.00509304,0.005998168,0.006732295,0.00615409,0.010513736,552,136,706,39.23123856,0.161741835,0.172690763,1.548989114,1
0.018862086,0.005420261,0.007923019,0.013339769,0.00793681,0.002568706,0.000939468,0.007696339,0.00834002,0.003245436,0.002592578,0.00503157,0.012276454,0.004242854,0.007334152,0.013500752,0.006291374,0.003853059,0.00452653,0.007005642,0.004050652,0.003528084,0.00157342,0.004429789,0.000768656,0.001136359,0.002220662,0.001483877,0.004242854,0.004228435,0.005499072,0.008747994,0.009257422,0.002989218,0.002880642,0.004946289,0.00316003,0.003146841,0.00214664,0.004277056,0.002952658,0.003256971,0.001940221,0.001921314,0.004349323,0.002182172,0.002955868,0.005926981,0.011019809,0.006610958,0.003837638,0.01241675,0.006709629,0.004127758,0.000960155,0.006435306,0.008016399,0.004888064,0.003325351,0.00706008,0.012909478,0.007440822,0.007583049,0.018177156,80,-24,1206,34.88721805,0.037356322,0.010777521,1.86637931,1
0.015269973,0.005360144,0.010136952,0.009594049,0.007100451,0.004192245,0.001167069,0.006670694,0.012476249,0.005528224,0.003780992,0.005397439,0.008134085,0.005109468,0.007850821,0.010418575,0.006404328,0.00511596,0.006879567,0.005819116,0.006039675,0.002319928,0.001383084,0.004851307,0.00208844,0.001194482,0.001384166,0.001004436,0.004683679,0.00448927,0.005712732,0.008027232,0.010256916,0.003624058,0.005386619,0.008402831,0.005159675,0.003143372,0.001437403,0.004582741,0.00435073,0.002821569,0.001177385,0.002444761,0.004048079,0.0027622,0.003507701,0.005140343,0.008481695,0.004683679,0.004477421,0.007583589,0.00617394,0.004706492,0.001694986,0.006942471,0.008893508,0.004519964,0.004464346,0.006770207,0.008434085,0.007014788,0.007773201,0.013434265,413,45,1223,38.97602308,0.085106383,0.067651403,1.565679926,1
0.014363789,0.005823973,0.007248617,0.00915549,0.008088852,0.003963118,0.000856496,0.007696284,0.007806203,0.003521151,0.003450573,0.006841911,0.005924141,0.006596815,0.007031964,0.010431685,0.007226041,0.004183291,0.007137469,0.007696284,0.005504331,0.001684828,0.001363621,0.004375105,0.00152266,0.000584409,0.00074233,0.00106988,0.004177983,0.006506566,0.00700285,0.00952361,0.009293099,0.003616317,0.004413523,0.005701593,0.00380665,0.001753227,0.00074233,0.005641185,0.006178933,0.002474434,0.002161945,0.002799609,0.003801062,0.003404163,0.005599218,0.005730204,0.005493294,0.006486868,0.002660743,0.007576697,0.009345488,0.005496927,0.000972618,0.009635652,0.007222017,0.005057614,0.007328388,0.008255379,0.008125733,0.00862727,0.008546745,0.013652137,55,-125,749,39.54202737,0.063559322,-0.016166282,1.528954802,1
0.011866242,0.005180619,0.008700864,0.007453935,0.006848954,0.004750227,0.000774795,0.00671349,0.00726333,0.006895678,0.005291902,0.006111897,0.005700068,0.003401501,0.006034531,0.008761146,0.007024568,0.005825751,0.008755187,0.006982029,0.008962693,0.005303913,0.001506688,0.007032643,0.001239672,0.000872293,0.001141583,0.00126697,0.003580528,0.007580641,0.008076934,0.007571201,0.008171247,0.003796497,0.004899909,0.004023021,0.006198362,0.005788854,0.001410191,0.005859736,0.005291902,0.004902093,0.002860237,0.002681529,0.002475705,0.003404982,0.00489379,0.005218744,0.006226228,0.003849067,0.003171997,0.005810965,0.006982029,0.006393312,0.000791856,0.007479982,0.007040287,0.005938922,0.006435669,0.006246679,0.007420155,0.006932666,0.006958326,0.014667994,62,-6,498,44.33833561,0.017435897,0.011437908,1.255384615,1
0.014346926,0.005327478,0.008554956,0.008343632,0.009807403,0.004696361,0.000854705,0.005677854,0.011476161,0.004914555,0.00621606,0.009067911,0.006771644,0.006295013,0.006720922,0.006410289,0.006780427,0.00877478,0.009935947,0.007899624,0.007662484,0.003404642,0.00087478,0.004156054,0.000961543,0.00043739,0.000555583,0.001091907,0.002962359,0.004659818,0.005241154,0.007924404,0.009285257,0.002670954,0.009008783,0.004373934,0.002564115,0.002733689,0.000740778,0.004695201,0.006486324,0.002129737,0.002882183,0.003050533,0.005014021,0.004913582,0.006470828,0.005015558,0.00604611,0.004073243,0.003733846,0.005917189,0.014441499,0.005037641,0.000545954,0.00628921,0.006827604,0.002948149,0.004806901,0.00872271,0.004930991,0.009936951,0.004579423,0.007663269,312,84,502,42.13166144,0.084821429,0.107258938,1.373511905,1
